time,f_solid,interface_pos,interface_speed
3.680000000000002380e+00,5.847402192861941295e-01,4.152597807138058528e+01,-1.704953824186183908e+00
3.720000000000002416e+00,5.854353485633623233e-01,4.145646514366377033e+01,-1.737823192920373572e+00
3.760000000000002451e+00,5.861458772114536142e-01,4.138541227885463769e+01,-1.776321620228316078e+00
3.800000000000002487e+00,5.868740780263810297e-01,4.131259219736190147e+01,-1.820502037318405542e+00
3.840000000000002522e+00,5.876222301641638168e-01,4.123777698358361476e+01,-1.870380344457167610e+00
3.880000000000002558e+00,5.883925966243341854e-01,4.116074033756657968e+01,-1.925916150425877049e+00
3.920000000000002593e+00,5.891873921483593568e-01,4.108126078516406920e+01,-1.986988810062761956e+00
3.960000000000002629e+00,5.900087396604800638e-01,4.099912603395199540e+01,-2.053368780301845220e+00
4.000000000000002665e+00,5.908586136630963326e-01,4.091413863369036363e+01,-2.124685006540794063e+00
4.040000000000002700e+00,5.917387696717503198e-01,4.082612303282497379e+01,-2.200390021634746063e+00
4.080000000000002736e+00,5.926506599329576241e-01,4.073493400670423625e+01,-2.279725653018438436e+00
4.120000000000002771e+00,5.935953373624420770e-01,4.064046626375579763e+01,-2.361693573710965666e+00
4.160000000000002807e+00,5.945733518346800750e-01,4.054266481653199605e+01,-2.445036180595039355e+00
4.200000000000002842e+00,5.955846454752010688e-01,4.044153545247989001e+01,-2.528234101302651027e+00
4.240000000000002878e+00,5.966284561130018593e-01,4.033715438869981540e+01,-2.609526594501865304e+00
4.280000000000002913e+00,5.977032400272448420e-01,4.022967599727551402e+01,-2.686959785607534457e+00
4.320000000000002949e+00,5.988066259454779550e-01,4.011933740545220672e+01,-2.758464795582682427e+00
4.360000000000002984e+00,5.999354113243591247e-01,4.000645886756408487e+01,-2.821963447203046371e+00
4.400000000000003020e+00,6.010856089080929276e-01,3.989143910919070635e+01,-2.875493959334463057e+00
4.440000000000003055e+00,6.022525464990602373e-01,3.977474535009397272e+01,-2.917343977418340728e+00
4.480000000000003091e+00,6.034310164399345755e-01,3.965689835600654334e+01,-2.946174852185734494e+00
4.520000000000003126e+00,6.046154646508842267e-01,3.953845353491157510e+01,-2.961120527374205835e+00
4.560000000000003162e+00,6.058002035769106675e-01,3.941997964230893814e+01,-2.961847315065924136e+00
4.600000000000003197e+00,6.069796302910450692e-01,3.930203697089548598e+01,-2.948566785336304008e+00
4.640000000000003233e+00,6.081484309205380523e-01,3.918515690794619388e+01,-2.922001573732302404e+00
4.680000000000003268e+00,6.093017554039970030e-01,3.906982445960030503e+01,-2.883311208647221235e+00
4.720000000000003304e+00,6.104353515461410362e-01,3.895646484538590215e+01,-2.833990355360072044e+00
4.760000000000003340e+00,6.115456532172266479e-01,3.884543467827733565e+01,-2.775754177714162552e+00
4.800000000000003375e+00,6.126298231404657679e-01,3.873701768595342543e+01,-2.710424808097755545e+00
4.840000000000003411e+00,6.136857551232617336e-01,3.863142448767383286e+01,-2.639829956989814264e+00
4.880000000000003446e+00,6.147120433750262736e-01,3.852879566249736598e+01,-2.565720629411671894e+00
4.920000000000003482e+00,6.157079277128048034e-01,3.842920722871951256e+01,-2.489710844446335614e+00
4.960000000000003517e+00,6.166732232888770815e-01,3.833267767111229318e+01,-2.413238940180484349e+00
5.000000000000003553e+00,6.176082424230162626e-01,3.823917575769837640e+01,-2.337547835347919545e+00
5.040000000000003588e+00,6.185137146244636952e-01,3.814862853755363403e+01,-2.263680503618559214e+00
5.080000000000003624e+00,6.193907092947008586e-01,3.806092907052990881e+01,-2.192486675593130485e+00
5.120000000000003659e+00,6.202405641427458649e-01,3.797594358572541040e+01,-2.124637120112460309e+00
5.160000000000003695e+00,6.210648211395817242e-01,3.789351788604182758e+01,-2.060642492089570510e+00
5.200000000000003730e+00,6.218651709229655600e-01,3.781348290770344533e+01,-2.000874458459556138e+00
5.240000000000003766e+00,6.226434059191505721e-01,3.773565940808494190e+01,-1.945587490462585833e+00
5.280000000000003801e+00,6.234013820261301575e-01,3.765986179738698070e+01,-1.894940267449030102e+00
5.320000000000003837e+00,6.241409884450571655e-01,3.758590115549428390e+01,-1.849016047317419975e+00
5.360000000000003872e+00,6.248641250943369752e-01,3.751358749056630870e+01,-1.807841623199379910e+00
5.400000000000003908e+00,6.255726869458297923e-01,3.744273130541701988e+01,-1.771404628732220488e+00
5.440000000000003944e+00,6.262685545487098882e-01,3.737314454512901563e+01,-1.739669007200106421e+00
5.480000000000003979e+00,6.269535899359903741e-01,3.730464100640096348e+01,-1.712588468201303726e+00
5.520000000000004015e+00,6.276296370391712953e-01,3.723703629608287002e+01,-1.690117757952336319e+00
5.560000000000004050e+00,6.282985256800726059e-01,3.717014743199273852e+01,-1.672221602253287642e+00
5.600000000000004086e+00,6.289620781829218243e-01,3.710379218170782423e+01,-1.658881257122857278e+00
5.640000000000004121e+00,6.296221176700445010e-01,3.703778823299554546e+01,-1.650098717806969262e+00
5.680000000000004157e+00,6.302804771764709546e-01,3.697195228235290188e+01,-1.645898766066089536e+00
5.720000000000004192e+00,6.309390088342025082e-01,3.690609911657975317e+01,-1.646329144328717575e+00
5.760000000000004228e+00,6.315995925144930467e-01,3.684004074855069888e+01,-1.651459200726357324e+00
