time,f_solid,interface_pos,interface_speed
1.151999999999993030e+01,7.750578869371640423e-01,3.875289434685819856e+01,1.280498065864854595e+00
1.155999999999992944e+01,7.760821164911272385e-01,3.880410582455636614e+01,1.280286942454189614e+00
1.159999999999992859e+01,7.771058476024942374e-01,3.885529238012470898e+01,1.279663889208570993e+00
1.163999999999992774e+01,7.781288021748106187e-01,3.890644010874053293e+01,1.278693215395598770e+00
1.167999999999992689e+01,7.791507818928173901e-01,3.895753909464087172e+01,1.277474647508469729e+00
1.171999999999992603e+01,7.801716881927627245e-01,3.900858440963813933e+01,1.276132874931690253e+00
1.175999999999992518e+01,7.811915319315954065e-01,3.905957659657976677e+01,1.274804673540685940e+00
1.179999999999992433e+01,7.822104319155785968e-01,3.911052159577893406e+01,1.273624979979182115e+00
1.183999999999992347e+01,7.832286025750029301e-01,3.916143012875014051e+01,1.272713324280161373e+00
1.187999999999992262e+01,7.842463321154841127e-01,3.921231660577420541e+01,1.272161925601622556e+00
1.191999999999992177e+01,7.852639533569144570e-01,3.926319766784572352e+01,1.272026551787952542e+00
1.195999999999992092e+01,7.862818101342706756e-01,3.931409050671353356e+01,1.272320971695251046e+00
1.199999999999992006e+01,7.873002225444772906e-01,3.936501112722386608e+01,1.273015512758313150e+00
1.203999999999991921e+01,7.883194544553503436e-01,3.941597272276751340e+01,1.274039888591183001e+00
1.207999999999991836e+01,7.893396865272533924e-01,3.946698432636267029e+01,1.275290089878922117e+00
1.211999999999991751e+01,7.903609975263695686e-01,3.951804987631847865e+01,1.276638748895209119e+00
1.215999999999991665e+01,7.913833559432914555e-01,3.956916779716457455e+01,1.277948021152397473e+00
1.219999999999991580e+01,7.924066229167476827e-01,3.962033114583738325e+01,1.279083716820217376e+00
1.223999999999991495e+01,7.934305662884123533e-01,3.967152831442061256e+01,1.279929214580732832e+00
1.227999999999991410e+01,7.944548844073766602e-01,3.972274422036883124e+01,1.280397648705466906e+00
1.231999999999991324e+01,7.954792372143976165e-01,3.977396186071987927e+01,1.280441008776200817e+00
1.235999999999991239e+01,7.965032813154191427e-01,3.982516406577095580e+01,1.280055126276913313e+00
1.239999999999991154e+01,7.975267053163511699e-01,3.987633526581755916e+01,1.279280001165084002e+00
1.243999999999991068e+01,7.985492616941066712e-01,3.992746308470533023e+01,1.278195472194276761e+00
1.247999999999990983e+01,7.995707919097768679e-01,3.997853959548884006e+01,1.276912769587745800e+00
1.251999999999990898e+01,8.005912422537475592e-01,4.002956211268737974e+01,1.275562929963491854e+00
1.255999999999990813e+01,8.016106689311379707e-01,4.008053344655689898e+01,1.274283346737981049e+00
1.259999999999990727e+01,8.026292320179050366e-01,4.013146160089524983e+01,1.273203858458771265e+00
1.263999999999990642e+01,8.036471790185154562e-01,4.018235895092577437e+01,1.272433750763113380e+00
1.267999999999990557e+01,8.046648197389758561e-01,4.023324098694879325e+01,1.272050900575472099e+00
1.271999999999990472e+01,8.056824949831337124e-01,4.028412474915668895e+01,1.272094055197392493e+00
1.275999999999990386e+01,8.067005421419135569e-01,4.033502710709567651e+01,1.272558948474689089e+00
1.279999999999990301e+01,8.077192610422800900e-01,4.038596305211400050e+01,1.273398625458099787e+00
1.283999999999990216e+01,8.087388834336007859e-01,4.043694417168003952e+01,1.274527989150975316e+00
1.287999999999990131e+01,8.097595491972338078e-01,4.048797745986168906e+01,1.275832204541238468e+00
1.291999999999990045e+01,8.107812917697440058e-01,4.053906458848720007e+01,1.277178215637775338e+00
1.295999999999989960e+01,8.118040343952384053e-01,4.059020171976192159e+01,1.278428281868038141e+00
1.299999999999989875e+01,8.128275977313406120e-01,4.064137988656703016e+01,1.279454170127714008e+00
1.303999999999989790e+01,8.138517181309791182e-01,4.069258590654895613e+01,1.280150499548149412e+00
1.307999999999989704e+01,8.148760747482549638e-01,4.074380373741274752e+01,1.280445771594784787e+00
1.311999999999989619e+01,8.159003226256055230e-01,4.079501613128027770e+01,1.280309846688254538e+00
1.315999999999989534e+01,8.169241282485064648e-01,4.084620641242532457e+01,1.279757028626171689e+00
1.319999999999989448e+01,8.179472037971693421e-01,4.089736018985846755e+01,1.278844435828574433e+00
1.323999999999989363e+01,8.189693365096833988e-01,4.094846682548416794e+01,1.277665890642509794e+00
1.327999999999989278e+01,8.199904101582409233e-01,4.099952050791204528e+01,1.276342060696933345e+00
1.331999999999989193e+01,8.210104165339722204e-01,4.105052082669860880e+01,1.275007969664088137e+00
1.335999999999989107e+01,8.220294559099559084e-01,4.110147279549779142e+01,1.273799219979565578e+00
1.339999999999989022e+01,8.230477265753101124e-01,4.115238632876550895e+01,1.272838331692938141e+00
1.343999999999988937e+01,8.240655045931409850e-01,4.120327522965704503e+01,1.272222522288402047e+00
1.347999999999988852e+01,8.250831158447577973e-01,4.125415579223788853e+01,1.272014064521087562e+00
1.351999999999988766e+01,8.261009031240715839e-01,4.130504515620357608e+01,1.272234099142188768e+00
1.355999999999988681e+01,8.271191915010849272e-01,4.135595957505424991e+01,1.272860471266845650e+00
1.359999999999988596e+01,8.281382553544781588e-01,4.140691276772390950e+01,1.273829816741489651e+00
1.363999999999988511e+01,8.291582903603271770e-01,4.145791451801635930e+01,1.275043757311244974e+00
1.367999999999988425e+01,8.301793933059903319e-01,4.150896966529951726e+01,1.276378682078949112e+00
1.371999999999988340e+01,8.312015518833800742e-01,4.156007759416900882e+01,1.277698221737288975e+00
1.375999999999988255e+01,8.322246456427716543e-01,4.161123228213858027e+01,1.278867199239286379e+00
1.379999999999988169e+01,8.332484581390553480e-01,4.166242290695277006e+01,1.279765620354744726e+00
1.383999999999988084e+01,8.342726990964276501e-01,4.171363495482138006e+01,1.280301196715250001e+00
1.387999999999987999e+01,8.352970343041179468e-01,4.176485171520589290e+01,1.280419009612820957e+00
1.391999999999987914e+01,8.363211200856359717e-01,4.181605600428179770e+01,1.280107226897619910e+00
1.395999999999987828e+01,8.373446386783902629e-01,4.186723193391951270e+01,1.279398240942875020e+00
1.399999999999987743e+01,8.383673307876495784e-01,4.191836653938247537e+01,1.278365136574066696e+00
1.403999999999987658e+01,8.393890219377144746e-01,4.196945109688572018e+01,1.277113937581120240e+00
1.407999999999987573e+01,8.404096399685510033e-01,4.202048199842754883e+01,1.275772538545716372e+00
1.411999999999987487e+01,8.414292220074246487e-01,4.207146110037123776e+01,1.274477548592223286e+00
1.415999999999987402e+01,8.424479103512656497e-01,4.212239551756328382e+01,1.273360429801151383e+00
1.419999999999987317e+01,8.434659378017644871e-01,4.217329689008822413e+01,1.272534313123507843e+00
1.423999999999987232e+01,8.444836039993240950e-01,4.222418019996620586e+01,1.272082746949543264e+00
1.427999999999987146e+01,8.455012451297884146e-01,4.227506225648942007e+01,1.272051413080355076e+00
1.431999999999987061e+01,8.465191999804468903e-01,4.232595999902234496e+01,1.272443563323122362e+00
1.435999999999986976e+01,8.475377756661865991e-01,4.237688878330933306e+01,1.273219607174702617e+00
1.439999999999986890e+01,8.485572164081146562e-01,4.242786082040573348e+01,1.274300927410010331e+00
1.443999999999986805e+01,8.495776785087522098e-01,4.247888392543761427e+01,1.275577625797019721e+00
1.447999999999986720e+01,8.505992141253535532e-01,4.252996070626767278e+01,1.276919520751462755e+00
1.451999999999986635e+01,8.516217656154442261e-01,4.258108828077220664e+01,1.278189362613346702e+00
1.455999999999986549e+01,8.526451711729449157e-01,4.263225855864724423e+01,1.279256946875939605e+00
1.459999999999986464e+01,8.536691812863722584e-01,4.268345906431861181e+01,1.280012641784189498e+00
1.463999999999986379e+01,8.546934843680492611e-01,4.273467421840246061e+01,1.280378852096220044e+00
1.467999999999986294e+01,8.557177388762809978e-01,4.278588694381404878e+01,1.280318135289704173e+00
1.471999999999986208e+01,8.567416085240995294e-01,4.283708042620497736e+01,1.279837059773214492e+00
1.475999999999986123e+01,8.577647968380944787e-01,4.288823984190472061e+01,1.278985392493581230e+00
1.479999999999986038e+01,8.587870774409952501e-01,4.293935387204975740e+01,1.277850753625919822e+00
1.483999999999985953e+01,8.598083169508432544e-01,4.299041584754215961e+01,1.276549387310055295e+00
1.487999999999985867e+01,8.608284882334730215e-01,4.304142441167365263e+01,1.275214103287325429e+00
1.491999999999985782e+01,8.618476727899915257e-01,4.309238363949957318e+01,1.273980695648013750e+00
1.495999999999985697e+01,8.628660521781803538e-01,4.314330260890901769e+01,1.272974235236112861e+00
1.499999999999985612e+01,8.638838894382161460e-01,4.319419447191080508e+01,1.272296575044684630e+00
1.503999999999985526e+01,8.649015024301077714e-01,4.324507512150538702e+01,1.272016239864548481e+00
1.507999999999985441e+01,8.659192317282078388e-01,4.329596158641039239e+01,1.272161622625134214e+00
1.511999999999985356e+01,8.669374062168483386e-01,4.334687031084241227e+01,1.272718110800497016e+00
1.515999999999985270e+01,8.679563097611459055e-01,4.339781548805729727e+01,1.273629430372125171e+00
1.519999999999985185e+01,8.689761522659884552e-01,4.344880761329942231e+01,1.274803131053126037e+00
1.523999999999985100e+01,8.699970480723820954e-01,4.349985240361910854e+01,1.276119757992155712e+00
1.527999999999985015e+01,8.710190039764856840e-01,4.355095019882428176e+01,1.277444880129330329e+00
1.531999999999984929e+01,8.720419182275751524e-01,4.360209591137875407e+01,1.278642813861807781e+00
1.535999999999984844e+01,8.730655907393842785e-01,4.365327953696921526e+01,1.279590639761529758e+00
1.539999999999984759e+01,8.740897435497181345e-01,4.370448717748590894e+01,1.280191012917342164e+00
1.543999999999984674e+01,8.751140494300412298e-01,4.375570247150206171e+01,1.280382350403819203e+00
1.547999999999984588e+01,8.761381656310422983e-01,4.380690828155211136e+01,1.280145251251241234e+00
1.551999999999984503e+01,8.771617691798683225e-01,4.385808845899341435e+01,1.279504436032574688e+00
1.555999999999984418e+01,8.781845899965222690e-01,4.390922949982611811e+01,1.278526020817594144e+00
1.559999999999984333e+01,8.792064383825448637e-01,4.396032191912724585e+01,1.277310482528193347e+00
1.563999999999984247e+01,8.802272240991209085e-01,4.401136120495604587e+01,1.275982145720000460e+00
1.567999999999984162e+01,8.812469651912757662e-01,4.406234825956378387e+01,1.274676365193450067e+00
1.571999999999984077e+01,8.822657858012061816e-01,4.411328929006030819e+01,1.273525762413107998e+00
1.575999999999983991e+01,8.832839033217040337e-01,4.416419516608520013e+01,1.272646900622298460e+00
1.579999999999983906e+01,8.843016062628966667e-01,4.421508031314483844e+01,1.272128676490957844e+00
1.583999999999983821e+01,8.853192250650232520e-01,4.426596125325116304e+01,1.272023502658115035e+00
1.587999999999983736e+01,8.863370987318887062e-01,4.431685493659443864e+01,1.272342083581889938e+00
1.591999999999983650e+01,8.873555405501396542e-01,4.436777702750698182e+01,1.273052272813579577e+00
1.595999999999983565e+01,8.883748062712802929e-01,4.441874031356401531e+01,1.274082151425837139e+00
1.599999999999983480e+01,8.893950679483774158e-01,4.446975339741887012e+01,1.275327096371370317e+00
1.603999999999983572e+01,8.904163961303079855e-01,4.452081980651539794e+01,1.276660227413195514e+00
1.607999999999983487e+01,8.914387523380723488e-01,4.457193761690361811e+01,1.277945259705504100e+00
1.611999999999983402e+01,8.924619927296701949e-01,4.462309963648350930e+01,1.279050489497279841e+00
1.615999999999983316e+01,8.934858826933148590e-01,4.467429413466574317e+01,1.279862454555846796e+00
1.619999999999983231e+01,8.945101209214905147e-01,4.472550604607452129e+01,1.280297785219453033e+00
1.623999999999983146e+01,8.955343704612550582e-01,4.477671852306275468e+01,1.280311924705834770e+00
1.627999999999983061e+01,8.965582934532582149e-01,4.482791467266290653e+01,1.279903740003796031e+00
1.631999999999982975e+01,8.975815858719852214e-01,4.487907929359926129e+01,1.279115523408869137e+00
1.635999999999982890e+01,8.986040086139153171e-01,4.493020043069576985e+01,1.278028427412714052e+00
1.639999999999982805e+01,8.996254117301929476e-01,4.498127058650964472e+01,1.276753895346871559e+00
1.643999999999982720e+01,9.006457493902827460e-01,4.503228746951413797e+01,1.275422075112331299e+00
1.647999999999982634e+01,9.016650841751435719e-01,4.508325420875718237e+01,1.274168481076110027e+00
1.651999999999982549e+01,9.026835804046099421e-01,4.513417902023049777e+01,1.273120286832885029e+00
1.655999999999982464e+01,9.037014872842424884e-01,4.518507436421212020e+01,1.272383599540560795e+00
1.659999999999982379e+01,9.047191136175595227e-01,4.523595568087797858e+01,1.272032916646459455e+00
1.663999999999982293e+01,9.057367966027195516e-01,4.528683983013597469e+01,1.272103731449902853e+00
1.667999999999982208e+01,9.067548677738949126e-01,4.533774338869474718e+01,1.272588963969312204e+00
1.671999999999982123e+01,9.077736194252511437e-01,4.538868097126255918e+01,1.273439564195300022e+00
1.675999999999982037e+01,9.087932748464947474e-01,4.543966374232473981e+01,1.274569276554515795e+00
1.679999999999981952e+01,9.098139653887532541e-01,4.549069826943766515e+01,1.275863177823133299e+00
1.683999999999981867e+01,9.108357167682475941e-01,4.554178583841238037e+01,1.277189224367880627e+00
1.687999999999981782e+01,9.118584461312891909e-01,4.559292230656446065e+01,1.278411703802007082e+00
1.691999999999981696e+01,9.128819703139319230e-01,4.564409851569659793e+01,1.279405228303431841e+00
1.695999999999981611e+01,9.139060245402448324e-01,4.569530122701224428e+01,1.280067782891158856e+00
1.699999999999981526e+01,9.149302896552784503e-01,4.574651448276392074e+01,1.280331393791911410e+00
1.703999999999981441e+01,9.159544250321616232e-01,4.579772125160808116e+01,1.280169221104010546e+00
1.707999999999981355e+01,9.169781036608645186e-01,4.584890518304322882e+01,1.279598285878691399e+00
1.711999999999981270e+01,9.180010457041521965e-01,4.590005228520761449e+01,1.278677554109641790e+00
1.715999999999981185e+01,9.190230470177500610e-01,4.595115235088750438e+01,1.277501641997247361e+00
1.719999999999981100e+01,9.200439997316529617e-01,4.600219998658264586e+01,1.276190892378537001e+00
1.723999999999981014e+01,9.210639028833613740e-01,4.605319514416806470e+01,1.274878939635470942e+00
1.727999999999980929e+01,9.220828621561455440e-01,4.610414310780727476e+01,1.273699090980251469e+00
1.731999999999980844e+01,9.231010788807030298e-01,4.615505394403515282e+01,1.272770905696951615e+00
1.735999999999980759e+01,9.241188294963005312e-01,4.620594147481502745e+01,1.272188269496865587e+00
1.739999999999980673e+01,9.251364375555612973e-01,4.625682187777806575e+01,1.272010074075957675e+00
1.743999999999980588e+01,9.261542410375707135e-01,4.630771205187853212e+01,1.272254352511659192e+00
1.747999999999980503e+01,9.271725581691140361e-01,4.635862790845570203e+01,1.272896414429247613e+00
1.751999999999980417e+01,9.281916551155794393e-01,4.640958275577897751e+01,1.273871183081887182e+00
1.755999999999980332e+01,9.292117187712803927e-01,4.646058593856401586e+01,1.275079569625958698e+00
1.759999999999980247e+01,9.302328374438438852e-01,4.651164187219219315e+01,1.276398340704432144e+00
1.763999999999980162e+01,9.312549914997853007e-01,4.656274957498926881e+01,1.277692569926891508e+00
1.767999999999980076e+01,9.322780550613267714e-01,4.661390275306634123e+01,1.278829451926810634e+00
1.771999999999979991e+01,9.333018087019608888e-01,4.666509043509804400e+01,1.279692050792569091e+00
1.775999999999979906e+01,9.343259619027478591e-01,4.671629809513738962e+01,1.280191500983640651e+00
1.779999999999979821e+01,9.353501829498378495e-01,4.676750914749189292e+01,1.280276308862582368e+00
1.783999999999979735e+01,9.363741331229930021e-01,4.681870665614965077e+01,1.279937716443946272e+00
1.787999999999979650e+01,9.373975015600337635e-01,4.686987507800168373e+01,1.279210546300824092e+00
1.791999999999979565e+01,9.384200371448867539e-01,4.692100185724433459e+01,1.278169481066271373e+00
1.795999999999979480e+01,9.394415741506605411e-01,4.697207870753302927e+01,1.276921257217367156e+00
1.799999999999979394e+01,9.404620491076101096e-01,4.702310245538050282e+01,1.275593696186838599e+00
1.803999999999979309e+01,9.414815073480941043e-01,4.707407536740470277e+01,1.274322800604998918e+00
1.807999999999979224e+01,9.425000987800840058e-01,4.712500493900419940e+01,1.273239289987415646e+00
1.811999999999979138e+01,9.435180635364806001e-01,4.717590317682402912e+01,1.272455945495742924e+00
1.815999999999979053e+01,9.445357091407550199e-01,4.722678545703774944e+01,1.272057005343008029e+00
1.819999999999978968e+01,9.455533816488840282e-01,4.727766908244419852e+01,1.272090635161227112e+00
1.823999999999978883e+01,9.465714338248640836e-01,4.732857169124320507e+01,1.272565219975163586e+00
1.827999999999978797e+01,9.475901937481953086e-01,4.737950968740976521e+01,1.273449904164003499e+00
1.831999999999978712e+01,9.486099373125763679e-01,4.743049686562881817e+01,1.274679455476324108e+00
1.835999999999978627e+01,9.496308678373510670e-01,4.748154339186755379e+01,1.276163155968390583e+00
1.839999999999978542e+01,9.506531054741436115e-01,4.753265527370717791e+01,1.277797045990602953e+00
1.843999999999978456e+01,9.516766882717906384e-01,4.758383441358952837e+01,1.279478497058761377e+00
1.847999999999978371e+01,9.527015857196973192e-01,4.763507928598486529e+01,1.281121809883423168e+00
1.851999999999978286e+01,9.537277244206372462e-01,4.768638622103186009e+01,1.282673376174869873e+00
1.855999999999978201e+01,9.547550243782041424e-01,4.773775121891020490e+01,1.284124946958620228e+00
1.859999999999978115e+01,9.557834433638745519e-01,4.778917216819372982e+01,1.285523732088122983e+00
1.863999999999978030e+01,9.568130260817743205e-01,4.784065130408871624e+01,1.286978397374660688e+00
1.867999999999977945e+01,9.578439544570450659e-01,4.789219772285225218e+01,1.288660469088398486e+00
1.871999999999977859e+01,9.588765953550658638e-01,4.794382976775329297e+01,1.290801122526019640e+00
1.875999999999977774e+01,9.599115423387142298e-01,4.799557711693571349e+01,1.293683729560513029e+00
1.879999999999977689e+01,9.609496485774255969e-01,4.804748242887128384e+01,1.297632798389258824e+00
1.883999999999977604e+01,9.619920485803664656e-01,4.809960242901832572e+01,1.303000003676046958e+00
1.887999999999977518e+01,9.630401668712734731e-01,4.815200834356367210e+01,1.310147863633659426e+00
1.891999999999977433e+01,9.640957118944235571e-01,4.820478559472118008e+01,1.319431278937699403e+00
1.895999999999977348e+01,9.651606532061883792e-01,4.825803266030941785e+01,1.331176639705944353e+00
1.899999999999977263e+01,9.662371792683926985e-01,4.831185896341963826e+01,1.345657577755510204e+00
1.903999999999977177e+01,9.673276318892428671e-01,4.836638159446214758e+01,1.363065776062732937e+00
1.907999999999977092e+01,9.684344116503070810e-01,4.842172058251535560e+01,1.383474701330200674e+00
1.911999999999977007e+01,9.695598468495860711e-01,4.847799234247930400e+01,1.406793999098709946e+00
1.915999999999976922e+01,9.707060173389654434e-01,4.853530086694827617e+01,1.432713111724304156e+00
1.919999999999976836e+01,9.718745255215759382e-01,4.859372627607879735e+01,1.460635228263029717e+00
1.923999999999976751e+01,9.730662117712060022e-01,4.865331058856029500e+01,1.489607812037441192e+00
1.927999999999976666e+01,9.742808229948425325e-01,4.871404114974212263e+01,1.518264029545690619e+00
1.931999999999976581e+01,9.755166623176882990e-01,4.877583311588441717e+01,1.544799153557363525e+00
1.935999999999976495e+01,9.767702729581593246e-01,4.883851364790796623e+01,1.567013300588726565e+00
1.939999999999976410e+01,9.780362326595157807e-01,4.890181163297578593e+01,1.582449626695492384e+00
1.943999999999976325e+01,9.793071433448891083e-01,4.896535716724445564e+01,1.588638356716742805e+00
1.947999999999976239e+01,9.805738803659440617e-01,4.902869401829720175e+01,1.583421276318652815e+00
1.951999999999976154e+01,9.818261127751695128e-01,4.909130563875847741e+01,1.565290511531891582e+00
1.955999999999976069e+01,9.830530341537596639e-01,4.915265170768797987e+01,1.533651723237561271e+00
1.959999999999975984e+01,9.842441813306375131e-01,4.921220906653187654e+01,1.488933971097416986e+00
1.963999999999975898e+01,9.853901938388757165e-01,4.926950969194378871e+01,1.432515635297804124e+00
1.967999999999975813e+01,9.864833899292622110e-01,4.932416949646310655e+01,1.366495112982946125e+00
1.971999999999975728e+01,9.875180918556792919e-01,4.937590459278396082e+01,1.293377408021356700e+00
1.975999999999975643e+01,9.884906977486224156e-01,4.942453488743112189e+01,1.215757366179026633e+00
1.979999999999975557e+01,9.893995467503969854e-01,4.946997733751985038e+01,1.136061252218212303e+00
1.983999999999975472e+01,9.902446479600923723e-01,4.951223239800461329e+01,1.056376512119072686e+00
1.987999999999975387e+01,9.910273442923719367e-01,4.955136721461859395e+01,9.783704153495165201e-01
1.991999999999975302e+01,9.917499683092634299e-01,4.958749841546316617e+01,9.032800211143054980e-01
1.995999999999975216e+01,9.924155277466468750e-01,4.962077638733234153e+01,8.319492967293840024e-01
1.999999999999975131e+01,9.930274403909523651e-01,4.965137201954761537e+01,7.648908053818459507e-01
2.003999999999975046e+01,9.935893243194532376e-01,4.967946621597265988e+01,7.023549106261128827e-01
2.007999999999974960e+01,9.941048408688720750e-01,4.970524204344360442e+01,6.443956867736133631e-01
2.011999999999974875e+01,9.945775832240586478e-01,4.972887916120293283e+01,5.909279439832104686e-01
2.015999999999974790e+01,9.950110019589210042e-01,4.975055009794605354e+01,5.417734185780176404e-01
2.019999999999974705e+01,9.954083590459680275e-01,4.977041795229840204e+01,4.966963588087125459e-01
2.023999999999974619e+01,9.957727029029239674e-01,4.978863514514620192e+01,4.554298211949969755e-01
2.027999999999974534e+01,9.961068584023722305e-01,4.980534292011861197e+01,4.176943743102512485e-01
2.031999999999974449e+01,9.964134271145529409e-01,4.982067135572764727e+01,3.832108902258823946e-01
2.035999999999974364e+01,9.966947942341012334e-01,4.983473971170506189e+01,3.517088994353656517e-01
2.039999999999974278e+01,9.969531396075496099e-01,4.984765698037747939e+01,3.229317168104373081e-01
2.043999999999974193e+01,9.971904510330444893e-01,4.985952255165222624e+01,2.966392818686713895e-01
2.047999999999974108e+01,9.974085385726866315e-01,4.987042692863433047e+01,2.726094245526056170e-01
2.051999999999974023e+01,9.976090490366148478e-01,4.988045245183074172e+01,2.506380799102814194e-01
2.055999999999973937e+01,9.977934800984479269e-01,4.988967400492239790e+01,2.305388272914044023e-01
2.059999999999973852e+01,9.979631937136651532e-01,4.989815968568326099e+01,2.121420190215772550e-01
2.063999999999973767e+01,9.981194286588511710e-01,4.990597143294255744e+01,1.952936814824113299e-01
2.067999999999973681e+01,9.982633121084616423e-01,4.991316560542308167e+01,1.798543120131057549e-01
2.071999999999973596e+01,9.983958702308082245e-01,4.991979351154041211e+01,1.656976529332609971e-01
2.075999999999973511e+01,9.985180378263414092e-01,4.992590189131706779e+01,1.527094944163920331e-01
2.079999999999973426e+01,9.986306670559857990e-01,4.993153335279928484e+01,1.407865370554262086e-01
2.083999999999973340e+01,9.987345353210530519e-01,4.993672676605265082e+01,1.298353313341493731e-01
2.087999999999973255e+01,9.988303523625069458e-01,4.994151761812534573e+01,1.197713018173729438e-01
2.091999999999973170e+01,9.989187666486110118e-01,4.994593833243055059e+01,1.105178576301213411e-01
2.095999999999973085e+01,9.990003711183189639e-01,4.995001855591594619e+01,1.020055871348901633e-01
2.099999999999972999e+01,9.990757083443008169e-01,4.995378541721503751e+01,9.417153247728293763e-02
2.103999999999972914e+01,9.991452751749005934e-01,4.995726375874502878e+01,8.695853824978172497e-02
2.107999999999972829e+01,9.992095269094223298e-01,4.996047634547111471e+01,8.031466815214827193e-02
2.111999999999972744e+01,9.992688810560952373e-01,4.996344405280476053e+01,7.419268334114548225e-02
2.115999999999972658e+01,9.993237207171998815e-01,4.996618603585999097e+01,6.854957638076086823e-02
2.119999999999972573e+01,9.993743976411660901e-01,4.996871988205830206e+01,6.334615495777740080e-02
2.123999999999972488e+01,9.994212349773122783e-01,4.997106174886561547e+01,5.854667018283521429e-02
2.127999999999972403e+01,9.994645297647922755e-01,4.997322648823961799e+01,5.411848435006305635e-02
2.131999999999972317e+01,9.995045551840572307e-01,4.997522775920285909e+01,5.003177408102743584e-02
2.135999999999972232e+01,9.995415625956866057e-01,4.997707812978433140e+01,4.625926453680762052e-02
2.139999999999972147e+01,9.995757833889016286e-01,4.997878916944507921e+01,4.277599151869537764e-02
2.143999999999972061e+01,9.996074306593791814e-01,4.998037153296895951e+01,3.955908809700758866e-02
2.147999999999971976e+01,9.996367007338345934e-01,4.998183503669172723e+01,3.658759306919279197e-02
2.151999999999971891e+01,9.996637745569294520e-01,4.998318872784647482e+01,3.384227886868984569e-02
2.155999999999971806e+01,9.996888189542163516e-01,4.998444094771081581e+01,3.130549660852466332e-02
2.159999999999971720e+01,9.997119877834271806e-01,4.998559938917135526e+01,2.896103651348624908e-02
2.163999999999971635e+01,9.997334229850086684e-01,4.998667114925043364e+01,2.679400197695969155e-02
2.167999999999971550e+01,9.997532555415867828e-01,4.998766277707934336e+01,2.479069572274283928e-02
2.171999999999971465e+01,9.997716063550901033e-01,4.998858031775450428e+01,2.293851687902304093e-02
2.175999999999971379e+01,9.997885870492609905e-01,4.998942935246304842e+01,2.122586771360346347e-02
2.179999999999971294e+01,9.998043007044787878e-01,4.999021503522394028e+01,1.964206902229648222e-02
2.183999999999971209e+01,9.998188425311809180e-01,4.999094212655904812e+01,1.817728337769608515e-02
2.187999999999971124e+01,9.998323004873737041e-01,4.999161502436868432e+01,1.682244524090492632e-02
2.191999999999971038e+01,9.998447558453388284e-01,4.999223779226694120e+01,1.556919745642204589e-02
2.195999999999970953e+01,9.998562837119793212e-01,4.999281418559896650e+01,1.440983330063261292e-02
2.199999999999970868e+01,9.998669535069480974e-01,4.999334767534740109e+01,1.333724371086475458e-02
2.203999999999970782e+01,9.998768294021543879e-01,4.999384147010771784e+01,1.234486900791864628e-02
2.207999999999970697e+01,9.998859707260707719e-01,4.999429853630353904e+01,1.142665489552996405e-02
2.211999999999970612e+01,9.998944323357618069e-01,4.999472161678809101e+01,1.057701211379935557e-02
2.215999999999970527e+01,9.999022649594023759e-01,4.999511324797012435e+01,9.790779550833406120e-03
